user,tweet,date,likes,geo,coordinates,place,user_loc,query
Kehinde_Shey,"RT @Omotayo84413462: I am picking now.......
...
Must follow our sponsor and say a words of prayers for him....@blessed4ever_10 
@blessed4e…",2022-11-26 15:12:31+00:00,0,,,,"Lagos, Nigeria",#Obidients
CheeEmka,"RT @its_murfy: In January, everyone was thinking about APC and PDP until Asake released “ them never see me coming “ booom 💣 💥 🔥 Peter Obi…",2022-11-26 15:11:26+00:00,0,,,,"Abuja,Nigeria",#Obidients
Felixylove,"@Herdunney1 @blessed4ever_10 MTN

#Obidients https://t.co/s4Vi53EHyN",2022-11-26 15:08:13+00:00,0,,,,,#Obidients
808_flacko,"RT @akintollgate: BAT aka Bala Blu BuLaBa, a man who cannot show you his family home, siblings, proof of education or confirm his own name…",2022-11-26 15:07:18+00:00,0,,,,Utopia🌵,#Obidients
Felixylove,"RT @Herdunney1: Data Giveaway for 50 Obidients

Follow @blessed4ever_10,drop proof with your network provider.

Retweet for others 💙

#Obid…",2022-11-26 15:07:14+00:00,0,,,,,#Obidients
AnagaPizarro,"RT @oldcovenant: Are you ready!!!

Gwagwalada!!! The Peter Obi 🚆 is coming to your City.

#PeterObi4President2023 #Obidients #PeterObiForPr…",2022-11-26 15:06:36+00:00,0,,,,"Lagos, Nigeria",#Obidients
Oolusholabomi,"RT @Herdunney1: Data Giveaway for 50 Obidients

Follow @blessed4ever_10,drop proof with your network provider.

Retweet for others 💙

#Obid…",2022-11-26 15:06:28+00:00,0,,,,"Victoria Island, Nigeria",#Obidients
edclif,"RT @akintollgate: BAT aka Bala Blu BuLaBa, a man who cannot show you his family home, siblings, proof of education or confirm his own name…",2022-11-26 15:04:25+00:00,0,,,,Nigeria,#Obidients
Emeka_RFST,"RT @GRVlagos: Join us this evening.
#NigeriaForPeter #EkoForGbadebo #itisPOssible #ourlagos #obidients https://t.co/MvXEdRP3Sl",2022-11-26 15:02:41+00:00,0,,,,Nigeria,#Obidients
FavourAristotle,"RT @its_murfy: In January, everyone was thinking about APC and PDP until Asake released “ them never see me coming “ booom 💣 💥 🔥 Peter Obi…",2022-11-26 15:01:09+00:00,0,,,,,#Obidients
JohnAdindueme,RT @iambekong: #Obidients this should be trending https://t.co/VVdd89IWFB,2022-11-26 15:00:27+00:00,0,,,,Nigeria,#Obidients
NDGoddies,"RT @yahayazakari3: Na tomorrow my #Obidients family.
We go jam at sabongari.
For rally and educational empowerment +one day medical outreac…",2022-11-26 14:58:47+00:00,0,,,,,#Obidients
AdewuniDasola,"RT @Herdunney1: Data Giveaway for 50 Obidients

Follow @blessed4ever_10,drop proof with your network provider.

Retweet for others 💙

#Obid…",2022-11-26 14:56:50+00:00,0,,,,,#Obidients
Deborah75060884,"RT @akintollgate: BAT aka Bala Blu BuLaBa, a man who cannot show you his family home, siblings, proof of education or confirm his own name…",2022-11-26 14:55:25+00:00,0,,,,,#Obidients
Shollypomping,"RT @Herdunney1: Data Giveaway for 50 Obidients

Follow @blessed4ever_10,drop proof with your network provider.

Retweet for others 💙

#Obid…",2022-11-26 14:55:21+00:00,0,,,,,#Obidients
Herdunney1,"RT @Herdunney1: Data Giveaway for 50 Obidients

Follow @blessed4ever_10,drop proof with your network provider.

Retweet for others 💙

#Obid…",2022-11-26 14:55:00+00:00,0,,,,"Lagos, Nigeria @9jaDataPlug",#Obidients
Oolusholabomi,"@Herdunney1 @blessed4ever_10 #Obidients
Bigger you I pray 🙏
Mtn https://t.co/Yvyy2DjBnW",2022-11-26 14:54:33+00:00,0,,,,"Victoria Island, Nigeria",#Obidients
Shollypomping,"@Herdunney1 @blessed4ever_10 Mtn #Obidients
God bless you more 🙏 https://t.co/Mg2TtC8Qaz",2022-11-26 14:54:16+00:00,0,,,,,#Obidients
chinanalyst7110,"There's hunger in the land. Help anyone you could.🙏❤

#Obidients",2022-11-26 14:52:08+00:00,0,,,,"Port Harcourt, Nigeria ",#Obidients
foevarr,"RT @EmekaAmakeze: While #Obidients brag about a more prosperous and secure Nigeria under a @PeterObi presidency, Atiku and Tinubu supporter…",2022-11-26 14:47:54+00:00,0,,,,Nigeria,#Obidients
jayorits,#Obidients are the ones making #APC supporters' posts relevant online....,2022-11-26 14:47:25+00:00,0,,,,Jupiter,#Obidients
njorogekimenyu,"RT @Jude_DAnalyst: Hello #Obidients, here's an analysis of @PeterObi Twitter perception in October 2022.
Visit https://t.co/DcnLoyqeKr to v…",2022-11-26 14:46:08+00:00,0,,,,,#Obidients
Priscabango,My cousin just said if @PeterObi doesn't win the elections ...he will just JAPA because there will be no HOPE for 🇳🇬...Nigerians please use your vote wisely! #Obidients #PeterObiForPresident2023,2022-11-26 14:46:01+00:00,0,,,,"Abuja, Nigeria",#Obidients
DanielK2465,"RT @Aikoges: “From where I stand, I dare to proclaim that Nigeria’s Democracy Must Survive!
 
The new alliance that we seek is between Nige…",2022-11-26 14:45:43+00:00,0,,,,,#Obidients
OluitanA,RT @BetterNigerian: Please donate‼️‼️ A clean and clear campaign needs donations from it’s citizens. That’s how it’s done in other countrie…,2022-11-26 14:44:11+00:00,0,,,,,#Obidients
IsaacOvwiomor,"RT @GRVlagos: Your View; Brilliant women with very insightful questions. 
Our aim is to create #ourlagos,A Lagos that's not tokenistic or m…",2022-11-26 14:41:02+00:00,0,,,,"Lagos, Nigeria",#Obidients
tommy_boy333,"RT @Omotayo84413462: I am picking now.......
...
Must follow our sponsor and say a words of prayers for him....@blessed4ever_10 
@blessed4e…",2022-11-26 14:40:13+00:00,0,,,,Delta state,#Obidients
Gradpreneur,"RT @akintollgate: BAT aka Bala Blu BuLaBa, a man who cannot show you his family home, siblings, proof of education or confirm his own name…",2022-11-26 14:39:56+00:00,0,,,,Nigeria,#Obidients
IBabaolowo,"RT @akintollgate: BAT aka Bala Blu BuLaBa, a man who cannot show you his family home, siblings, proof of education or confirm his own name…",2022-11-26 14:37:57+00:00,0,,,,No worry ,#Obidients
CHIOma91198692,RT @Johnsonamaechi: Mr. Peter Obi @PeterObi at the Dominion City @dominioncitylag #LagosNightOfGlory that held at the fully packed National…,2022-11-26 14:37:28+00:00,0,,,,Nigeria,#Obidients
InnocentOdoh12,"RT @akintollgate: BAT aka Bala Blu BuLaBa, a man who cannot show you his family home, siblings, proof of education or confirm his own name…",2022-11-26 14:37:10+00:00,0,,,,,#Obidients
Nkemchor_,RT @EmmanuelObasse: Another banger from Emilokan. #Obidients,2022-11-26 14:36:29+00:00,0,,,,,#Obidients
Josh61271872,"RT @Herdunney1: Data Giveaway for 50 Obidients

Follow @blessed4ever_10,drop proof with your network provider.

Retweet for others 💙

#Obid…",2022-11-26 14:35:26+00:00,0,,,,"Osun, Nigeria",#Obidients
pius4doh,It pains me to see #Obidients engaging @renoomokri's tweets. He's living on the oxygen of your engagements. Please stop engaging him and see his fade to oblivion.,2022-11-26 14:35:04+00:00,0,,,,"LOKPANTA, Umuchieze...",#Obidients
YoursChino,@APCPresCC2022 I hope #OBIDIENTS would be given the stadium 🏟,2022-11-26 14:34:35+00:00,0,,,,"Manila, Philippines",#Obidients
Eyitayo11971445,"RT @Omotayo84413462: I am picking now.......
...
Must follow our sponsor and say a words of prayers for him....@blessed4ever_10 
@blessed4e…",2022-11-26 14:34:09+00:00,0,,,,Lagos,#Obidients
chris_nwobodo,RT @BetterNigerian: Please donate‼️‼️ A clean and clear campaign needs donations from it’s citizens. That’s how it’s done in other countrie…,2022-11-26 14:33:45+00:00,0,,,,nigeria,#Obidients
Kenzi0007,"RT @Omotayo84413462: I am picking now.......
...
Must follow our sponsor and say a words of prayers for him....@blessed4ever_10 
@blessed4e…",2022-11-26 14:32:10+00:00,0,,,,Jos,#Obidients
Greatalagba,RT @SINCERELOGISTIC: Join please. #PeterObi4President2023 #PeterObiForPresident2023 #ObiDatti023 #Obidients https://t.co/kMeY2lvbZV,2022-11-26 14:31:41+00:00,0,,,,"Port Harcourt, Nigeria",#Obidients
_Soldado77,"RT @Tony_Orumgbe: #Obidients , l have informed all my friends, associates and family members that all l want for Xmas is a donation to any…",2022-11-26 14:30:20+00:00,0,,,,Camp Nou,#Obidients
Hannyblings,"RT @Omotayo84413462: I am picking now.......
...
Must follow our sponsor and say a words of prayers for him....@blessed4ever_10 
@blessed4e…",2022-11-26 14:29:23+00:00,0,,,,"Akure, Nigeria",#Obidients
AniMoses4,"RT @its_murfy: In January, everyone was thinking about APC and PDP until Asake released “ them never see me coming “ booom 💣 💥 🔥 Peter Obi…",2022-11-26 14:28:10+00:00,0,,,,,#Obidients
EddOsas,RT @iambekong: #Obidients this should be trending https://t.co/VVdd89IWFB,2022-11-26 14:27:42+00:00,0,,,,Unknown,#Obidients
EddieCheeba,RT @iambekong: #Obidients this should be trending https://t.co/VVdd89IWFB,2022-11-26 14:27:16+00:00,0,,,,,#Obidients
ezestc,"RT @NdidiUwechue: #Nigeria… #Obidients 
#NINASisRight #NINASPlanIsTheAnswer
#WeStandWithNINAS #TransitionNow #EndSARS https://t.co/8y7gTjbe…",2022-11-26 14:27:05+00:00,0,,,,"Calgary, Alberta",#Obidients
ezestc,"RT @NdidiUwechue: #Nigeria #Igbo #Yoruba #Obidients Freedom! Talk Radio
On Sat 26 Nov at 7pm 🇳🇬 time. See poster for details.
Link: 
https:…",2022-11-26 14:27:00+00:00,0,,,,"Calgary, Alberta",#Obidients
ezestc,RT @NdidiUwechue: #Nigeria #Obidients Empower Fulani via Elections 2023 or Empower indigenous peoples via Transitioning &amp; Self-Determinatio…,2022-11-26 14:26:43+00:00,0,,,,"Calgary, Alberta",#Obidients
NGeeNius,"RT @its_murfy: In January, everyone was thinking about APC and PDP until Asake released “ them never see me coming “ booom 💣 💥 🔥 Peter Obi…",2022-11-26 14:24:40+00:00,0,,,,Ocholuje,#Obidients
akinrelereanth1,"RT @akintollgate: BAT aka Bala Blu BuLaBa, a man who cannot show you his family home, siblings, proof of education or confirm his own name…",2022-11-26 14:24:33+00:00,0,,,,"Lagos, Nigeria",#Obidients
victoroetim,"RT @FunshoGabriel: @vanguardngrnews @officialABAT drop another Banga from Teslim Balogun Stadium.
BAT supporters are going to use APV/APC c…",2022-11-26 14:23:16+00:00,0,,,,Nigeria,#Obidients
ChizobaJuliet14,"RT @Tony_Orumgbe: #Obidients , l have informed all my friends, associates and family members that all l want for Xmas is a donation to any…",2022-11-26 14:23:07+00:00,0,,,,"Ikeja, Nigeria",#Obidients
ezestc,"RT @NdidiUwechue: #Nigeria #Igbo #Yoruba #Obidients Freedom! Talk Radio
On Sat 26 Nov at 7pm 🇳🇬 time. See poster for details.
Link: 
https:…",2022-11-26 14:22:08+00:00,0,,,,"Calgary, Alberta",#Obidients
chinanalyst7110,"I'm following back all. ASAP
 
#Obidients #COYG #QatarWorldCup2022 #EPL #RescueNaija #BREAKING #Grace #DecentPeople
#PeterObimovement #PeterObiForPresident2023",2022-11-26 14:22:06+00:00,0,,,,"Port Harcourt, Nigeria ",#Obidients
AmaraShuks,"""Go &amp; collect your APV""

Agbado master Don drop another one! 🤣🤭

#Obidients please go &amp; collect ya PVCs oooo!

The rest can go &amp; collect their APV from their respective deities! https://t.co/ICn0Ya7Ety",2022-11-26 14:21:50+00:00,0,,,,Nordic seas,#Obidients
franksolns,"RT @FunshoGabriel: @vanguardngrnews @officialABAT drop another Banga from Teslim Balogun Stadium.
BAT supporters are going to use APV/APC c…",2022-11-26 14:20:25+00:00,0,,,,Life,#Obidients
Shugadrugz1,"RT @Omotayo84413462: I am picking now.......
...
Must follow our sponsor and say a words of prayers for him....@blessed4ever_10 
@blessed4e…",2022-11-26 14:20:01+00:00,0,,,,Twilight,#Obidients
edet_anwana,RT @BetterNigerian: Please donate‼️‼️ A clean and clear campaign needs donations from it’s citizens. That’s how it’s done in other countrie…,2022-11-26 14:19:05+00:00,0,,,,"ENWANG, AKWA IBOM, NIGERIA.",#Obidients
AmaraShuks,#Obidients another banger! https://t.co/ZFwHFP7jnY,2022-11-26 14:18:27+00:00,0,,,,Nordic seas,#Obidients
Kenzi0007,"@Herdunney1 @blessed4ever_10 Following with notifications on 🙏
May God continue to bless and increase you on every side sir 🙏
@Viv65417272
@chimpnana
@Aydot_4u
@Bleesinggm
@ekpocko
@joelb315
Please kindly follow and retweet guys ♥️🙏
Airtel 🙏
#Obidients https://t.co/tlu4Kr5gws",2022-11-26 14:18:26+00:00,0,,,,Jos,#Obidients
Kenzi0007,"RT @Herdunney1: Data Giveaway for 50 Obidients

Follow @blessed4ever_10,drop proof with your network provider.

Retweet for others 💙

#Obid…",2022-11-26 14:17:20+00:00,0,,,,Jos,#Obidients
innotizzy5,"RT @its_murfy: In January, everyone was thinking about APC and PDP until Asake released “ them never see me coming “ booom 💣 💥 🔥 Peter Obi…",2022-11-26 14:17:07+00:00,0,,,,"Port Harcourt, Nigeria",#Obidients
sodium_1213,"RT @Omotayo84413462: .......#Obidient ...
Follow @blessed4ever_10 .......
And u must be #Obidients https://t.co/MvuoVsrLHX",2022-11-26 14:16:55+00:00,0,,,,"Kaduna, Nigeria",#Obidients
Mondayjust7,"RT @MaaziChidi: Fellow #Obidients 
Today is my birthday and my only wish is that we all go out for @PeterObi and Baba Datti Ahmed. Get your…",2022-11-26 14:16:22+00:00,0,,,,,#Obidients
