user,tweet,date,likes,geo,coordinates,place,user_loc,query
batinneli,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 16:05:58+00:00,0,,,,,#Obidatti023
chimlucky,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 16:05:49+00:00,0,,,,,#Obidatti023
WilsonUgorji,"RT @mr6zzy: Can your women ever?

The do not come close to our power house.

@dokubohilda @AishaYesufu @YarKafanchan @NanaKazaure 

#WeLove…",2022-11-26 16:05:21+00:00,0,,,,,#Obidatti023
onomeiyabeji12,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 16:05:03+00:00,0,,,,,#Obidatti023
igbola,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 16:04:55+00:00,0,,,,,#Obidatti023
Egbulek,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 16:04:44+00:00,0,,,,Portharcourt,#Obidatti023
ikehi11,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 16:04:09+00:00,0,,,,Earth,#Obidatti023
creativemecks17,"RT @gphinol: If you haven't watched it yet, please watch, agbado and mikano boys you need to understand this. Share it to all Nigerians.

W…",2022-11-26 16:03:33+00:00,0,,,,Around the Globe,#Obidatti023
DoganjTrust,"apologies in case I see u n I didn't holla at u,the thing is,I know many pple dat I can't remember some of y'all🙏holla at me too plz,I need me a reminder✌ #Ayraz  #ObiDatti023",2022-11-26 16:03:29+00:00,0,,,,,#Obidatti023
Kennyamachy22,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 16:01:58+00:00,0,,,,,#Obidatti023
CertifiedEmir,"""Do You Love me, Do you Love Me?
Go get Your APV, APC and You Must Vote"".~ BAT @TBS
Babachir Lawal #ObiDatti023",2022-11-26 16:00:06+00:00,2,,,,"Abuja, Nigeria",#Obidatti023
ChrisNdubuisi10,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:59:23+00:00,0,,,,,#Obidatti023
MaryKalu40,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:58:34+00:00,0,,,, ,#Obidatti023
