user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
keepee101,"rt @thewhistlerng: #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…",2023-01-06 15:02:16+00:00,0,,,,Nigeria,#Obidients,True,unknown,obi_labour,"rt @user #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…"
officialbigboyp,"you guys remember the endsars movement,this is a blessing god brought to compensate us for the loss of lives,let's join our hands and make sure peter obi win
#obidatti #obidients everybody, let's enjoy new things https://t.co/sroxl4pjdy",2023-01-06 15:02:03+00:00,0,,,,"New York, NY",#Obidients,False,unknown,obi_labour,"you guys remember the endsars movement,this is a blessing god brought to compensate us for the loss of lives,let's join our hands and make sure peter obi win
#obidatti #obidients everybody, let's enjoy new things http"
Chidera15181727,"#obidients i'm voting peter obi but i want tinubu to, i'm so bitter now i want nigeria 🇳🇬 to be destroyed and there's no better way than electing tinubu! i was so anti ipob and biafra but i beginning to reconsider what i'm doing inside a country that doesn't want my tribe https://t.co/cdq2xsnw1f",2023-01-06 15:01:54+00:00,0,,,,"Nkpor, Nigeria",#Obidients,True,unknown,obi_labour,"#obidients i'm voting peter obi but i want tinubu to, i'm so bitter now i want nigeria 🇳🇬 to be destroyed and there's no better way than electing tinubu! i was so anti ipob and biafra but i beginning to reconsider what i'm doing inside a country that doesn't want my tribe http"
tajudine2013gm2,"rt @oladiran_t: dear youths, tinubu has been talking to you but you choose not to listen 🚨🚨🚨 #tinubushettima2023 #bat2023 #tinubuinedo #obi…",2023-01-06 15:01:06+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user dear youths, tinubu has been talking to you but you choose not to listen 🚨🚨🚨 #tinubushettima2023 #bat2023 #tinubuinedo #obi…"
DannySmloloi,"ay is #obidients , dont fall for all those shenanigans.
some of them are not bold enough to come out straight because of backlash! https://t.co/xzwwrc83gp",2023-01-06 15:00:18+00:00,14,,,,,#Obidients,False,unknown,obi_labour,"ay is #obidients , dont fall for all those shenanigans.
some of them are not bold enough to come out straight because of backlash! http"
KayodeFoloruns3,"rt @cnwaokobiajnr: you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…",2023-01-06 14:58:27+00:00,0,,,,"Lagos, Nigeria",#Obidients,True,lagos,obi_labour,"rt @user you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…"
Wisemanimpress1,"rt @cnwaokobiajnr: go tell one to tell ten &amp; let ten tell a hundred that our offer to nigerians is a great leader, yes #peterobi, #obidatti…",2023-01-06 14:58:09+00:00,0,,,,"Greater Accra, Ghana",#Obidients,False,unknown,obi_labour,"rt @user go tell one to tell ten &amp; let ten tell a hundred that our offer to nigerians is a great leader, yes #peterobi, #obidatti…"
samuche83,rt @dr_asaolu: we are unstoppable #obidients https://t.co/ey4d5cs19z,2023-01-06 14:57:15+00:00,0,,,,Nigeria,#Obidients,True,unknown,obi_labour,rt @user we are unstoppable #obidients http
gentlezeal5,rt @dr_asaolu: we are unstoppable #obidients https://t.co/ey4d5cs19z,2023-01-06 14:57:14+00:00,0,,,,United States,#Obidients,False,unknown,obi_labour,rt @user we are unstoppable #obidients http
EvergreenOkey,"rt @cnwaokobiajnr: you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…",2023-01-06 14:57:01+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…"
AyoolaJosiah,rt @fatherl74222424: @onyinyegandhi @youtube @aacparty @peterobi @adefuyeadefowo1 @osekita @ocho_12 #obidattiinekiti #obidatti #obingo #obi…,2023-01-06 14:56:40+00:00,0,,,,"Lagos, Nigeria",#Obidients,True,lagos,obi_labour,rt @user @user @user @user @user @user @user @user #obidattiinekiti #obidatti #obingo #obi…
Fineboi231,"rt @sweetsixtien: eweleke 🙆🏽‍♀️

apc don dey use peter obi sell their market oo! them don deny their godfather! 

this is a billboard on th…",2023-01-06 14:55:18+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user eweleke 🙆🏽‍♀️

apc don dey use peter obi sell their market oo! them don deny their godfather! 

this is a billboard on th…"
ogapatrique,"rt @cnwaokobiajnr: you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…",2023-01-06 14:54:40+00:00,0,,,,"Lagos, Nigeria",#Obidients,True,lagos,obi_labour,"rt @user you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…"
BenDiaspora,"rt @jaywaurld: if not for education,how would i know that the air that comes out the port is called ""airport'
#obidients #votewisely #votep…",2023-01-06 14:54:36+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user if not for education,how would i know that the air that comes out the port is called ""airport'
#obidients #votewisely #votep…"
NemeremTTS,rt @jaywaurld: the moment emi lokan collapse at the kano rally after giving 30sec speech and this people are still standing on his mandate.…,2023-01-06 14:53:44+00:00,0,,,,"Federal Capital Territory, Nig",#Obidients,False,abuja,,rt @user the moment emi lokan collapse at the kano rally after giving 30sec speech and this people are still standing on his mandate.…
