user,tweet,date,likes,geo,coordinates,place,user_loc,query
wisone99,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:57:58+00:00,0,,,,Lagos,#Obidients
EmmanuelHamelo,"RT @iamdclassic1: APC revised campaign will end on 18/02/23 in Lagos, the same day #PeterObi last campaign is scheduled to hold in Lagos. A…",2023-01-06 23:56:41+00:00,0,,,,"Kaduna, Nigeria",#Obidients
AdaIgbo22,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:56:05+00:00,0,,,,,#Obidients
BigMalobi,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:55:51+00:00,0,,,,,#Obidients
Mooregees,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:55:17+00:00,0,,,,,#Obidients
ufanobi,"RT @tonydaymn10: In Jos, the #Obidients are not taking chances. They took it upon themselves to do town crier round the city telling people…",2023-01-06 23:55:16+00:00,0,,,,Everywhere ,#Obidients
NelOsuji,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:54:10+00:00,0,,,,,#Obidients
MiteCjay,"RT @JackObinyan: No amount of ""arrangee"" crowd in Kano will prevent the votes from being divided into Kwankwaso, Atiku, Tinubu and Obi...It…",2023-01-06 23:53:49+00:00,0,,,,Turin,#Obidients
gentlechidye,"RT @CNWAOKOBIAJNR: You can't stand in d way of a REVOLUTION, if you don't believe in it RESIGN..Stop sabotaging d process from within? The…",2023-01-06 23:52:32+00:00,0,,,,NAIJA,#Obidients
powerfuldanb,"RT @Ollawaski: #Obidients, the mother of all rallies is coming up just before the Presidential elections by February 2023.

As we March we…",2023-01-06 23:51:57+00:00,0,,,,,#Obidients
favourkasie,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:51:44+00:00,0,,,,,#Obidients
OChezie,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:51:10+00:00,0,,,,,#Obidients
flourishjem,"RT @JackObinyan: No amount of ""arrangee"" crowd in Kano will prevent the votes from being divided into Kwankwaso, Atiku, Tinubu and Obi...It…",2023-01-06 23:51:07+00:00,0,,,,Nigeria,#Obidients
iamosita__,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:51:06+00:00,0,,,,Earth,#Obidients
BrightOmelihu,"RT @AngelPhilo: ""Be assured, an evil person will not go unpunished, but the offspring of the righteous will be delivered"". 

#Obidients our…",2023-01-06 23:50:28+00:00,0,,,,,#Obidients
6lackghoste,"RT @CNWAOKOBIAJNR: You can't stand in d way of a REVOLUTION, if you don't believe in it RESIGN..Stop sabotaging d process from within? The…",2023-01-06 23:49:38+00:00,0,,,,Clear Skies,#Obidients
georgedavid_y2k,RT @CNWAOKOBIAJNR: Hi @officialABAT @OfficialAPCNg What's the Guy you want to be President saying here? What on earth happened to the Soul…,2023-01-06 23:48:58+00:00,0,,,,Kano nigeria,#Obidients
Loti_Chu,RT @Keisha_Lakish: Goodnight #Obidients whoever did this will not go to heaven 😂😂😂😂😂😂 what are u doing to the king of boys Jagaban #PeterOb…,2023-01-06 23:48:27+00:00,0,,,,,#Obidients
Iven252054151,"RT @tonydaymn10: In Jos, the #Obidients are not taking chances. They took it upon themselves to do town crier round the city telling people…",2023-01-06 23:48:04+00:00,0,,,,,#Obidients
ibemere_obinna,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:47:19+00:00,0,,,,"Lagos, Nigeria",#Obidients
EtinosaAnthony,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:45:42+00:00,0,,,,Arrakis🔆,#Obidients
luckywi39792982,"RT @akintollgate: If you are in Osogbo, Osun state please endeavor to participate in the Town Hall with @PeterObi &amp; @dattibabaahmed Saturda…",2023-01-06 23:45:33+00:00,0,,,,,#Obidients
